"","V1","V2","V3"
"62",-1.09861228866811,-1.09861228866811,-1.09861228866811
"63",-1.09861228866811,-1.09861228866811,-1.09861228866811
"64",-1.09861228866811,-1.09861228866811,-1.09861228866811
"65",-1.09861228866811,-1.09861228866811,-1.09861228866811
"66",-1.09861228866811,-1.09861228866811,-1.09861228866811
"67",-1.09861228866811,-1.09861228866811,-1.09861228866811
"68",-1.09861228866811,-1.09861228866811,-1.09861228866811
"69",-1.09861228866811,-1.09861228866811,-1.09861228866811
"70",-1.09861228866811,-1.09861228866811,-1.09861228866811
"71",-1.09861228866811,-1.09861228866811,-1.09861228866811
"72",-1.09861228866811,-1.09861228866811,-1.09861228866811
"73",-1.09861228866811,-1.09861228866811,-1.09861228866811
"74",-1.09861228866811,-1.09861228866811,-1.09861228866811
"75",-1.09861228866811,-1.09861228866811,-1.09861228866811
"76",-1.09861228866811,-1.09861228866811,-1.09861228866811
"77",-1.09861228866811,-1.09861228866811,-1.09861228866811
"78",-1.09861228866811,-1.09861228866811,-1.09861228866811
"79",-1.09861228866811,-1.09861228866811,-1.09861228866811
"80",-1.09861228866811,-1.09861228866811,-1.09861228866811
"81",-1.09861228866811,-1.09861228866811,-1.09861228866811
"82",-1.09861228866811,-1.09861228866811,-1.09861228866811
"83",-1.09861228866811,-1.09861228866811,-1.09861228866811
"84",-1.09861228866811,-1.09861228866811,-1.09861228866811
"85",-1.09861228866811,-1.09861228866811,-1.09861228866811
"86",-1.09861228866811,-1.09861228866811,-1.09861228866811
"87",-1.09861228866811,-1.09861228866811,-1.09861228866811
"88",-1.09861228866811,-1.09861228866811,-1.09861228866811
"89",-1.09861228866811,-1.09861228866811,-1.09861228866811
"90",-1.09861228866811,-1.09861228866811,-1.09861228866811
"91",-1.09861228866811,-1.09861228866811,-1.09861228866811
"92",-1.09861228866811,-1.09861228866811,-1.09861228866811
"93",-1.09861228866811,-1.09861228866811,-1.09861228866811
"94",-1.09861228866811,-1.09861228866811,-1.09861228866811
"95",-1.09861228866811,-1.09861228866811,-1.09861228866811
"96",-1.09861228866811,-1.09861228866811,-1.09861228866811
"97",-1.09861228866811,-1.09861228866811,-1.09861228866811
"98",-1.09861228866811,-1.09861228866811,-1.09861228866811
"99",-1.09861228866811,-1.09861228866811,-1.09861228866811
"100",-1.09861228866811,-1.09861228866811,-1.09861228866811
"101",-1.09861228866811,-1.09861228866811,-1.09861228866811
"102",-1.09861228866811,-1.09861228866811,-1.09861228866811
"103",-1.09861228866811,-1.09861228866811,-1.09861228866811
"104",-1.09861228866811,-1.09861228866811,-1.09861228866811
"105",-1.09861228866811,-1.09861228866811,-1.09861228866811
"106",-1.09861228866811,-1.09861228866811,-1.09861228866811
"107",-1.09861228866811,-1.09861228866811,-1.09861228866811
"108",-1.09861228866811,-1.09861228866811,-1.09861228866811
"109",-1.09861228866811,-1.09861228866811,-1.09861228866811
"110",-1.09861228866811,-1.09861228866811,-1.09861228866811
"111",-1.09861228866811,-1.09861228866811,-1.09861228866811
"112",-1.09861228866811,-1.09861228866811,-1.09861228866811
"113",-1.09861228866811,-1.09861228866811,-1.09861228866811
"114",-1.09861228866811,-1.09861228866811,-1.09861228866811
"115",-1.09861228866811,-1.09861228866811,-1.09861228866811
"116",-1.09861228866811,-1.09861228866811,-1.09861228866811
"117",-1.09861228866811,-1.09861228866811,-1.09861228866811
"118",-1.09861228866811,-1.09861228866811,-1.09861228866811
"119",-1.09861228866811,-1.09861228866811,-1.09861228866811
"120",-1.09861228866811,-1.09861228866811,-1.09861228866811
"121",-1.09861228866811,-1.09861228866811,-1.09861228866811
"122",-1.09861228866811,-1.09861228866811,-1.09861228866811
"123",-1.09861228866811,-1.09861228866811,-1.09861228866811
"124",-1.09861228866811,-1.09861228866811,-1.09861228866811
"125",-1.09861228866811,-1.09861228866811,-1.09861228866811
"126",-1.09861228866811,-1.09861228866811,-1.09861228866811
"127",-1.09861228866811,-1.09861228866811,-1.09861228866811
"128",-1.09861228866811,-1.09861228866811,-1.09861228866811
"129",-1.09861228866811,-1.09861228866811,-1.09861228866811
"130",-1.09861228866811,-1.09861228866811,-1.09861228866811
"131",-1.09861228866811,-1.09861228866811,-1.09861228866811
"132",-1.09861228866811,-1.09861228866811,-1.09861228866811
"133",-1.09861228866811,-1.09861228866811,-1.09861228866811
"134",-1.09861228866811,-1.09861228866811,-1.09861228866811
"135",-1.09861228866811,-1.09861228866811,-1.09861228866811
"136",-1.09861228866811,-1.09861228866811,-1.09861228866811
"137",-1.09861228866811,-1.09861228866811,-1.09861228866811
"138",-1.09861228866811,-1.09861228866811,-1.09861228866811
"139",-1.09861228866811,-1.09861228866811,-1.09861228866811
"140",-1.09861228866811,-1.09861228866811,-1.09861228866811
"141",-1.09861228866811,-1.09861228866811,-1.09861228866811
"142",-1.09861228866811,-1.09861228866811,-1.09861228866811
"143",-1.09861228866811,-1.09861228866811,-1.09861228866811
"144",-1.09861228866811,-1.09861228866811,-1.09861228866811
"145",-1.09861228866811,-1.09861228866811,-1.09861228866811
"146",-1.09861228866811,-1.09861228866811,-1.09861228866811
"147",-1.09861228866811,-1.09861228866811,-1.09861228866811
"148",-1.09861228866811,-1.09861228866811,-1.09861228866811
"149",-1.09861228866811,-1.09861228866811,-1.09861228866811
"150",-1.09861228866811,-1.09861228866811,-1.09861228866811
"151",-1.48131366384915,-1.31857189231476,-0.68291157910908
"152",-1.97591377747412,-0.654802267617438,-1.07346911356204
"153",-2.74636156220161,-0.134210928472582,-2.78979983576086
"154",-2.6837573007483,-0.404782686851412,-1.32964107651221
"155",-2.00790162967462,-0.632823028991889,-1.09470152631808
"156",-1.12770269899272,-1.81342039911605,-0.667229064907546
"157",-4.82477335330272,-0.53429757380921,-0.901671114622941
"158",-3.48175874019607,-0.191091294212161,-1.9435859802524
"159",-3.01575080336777,-0.187822642843551,-2.10185654364654
"160",-0.923709034513559,-3.61382230591916,-0.55163425347282
"161",-4.39357123552018,-0.0427941255676566,-3.52218408987303
"162",-1.01361350342452,-1.86177122886522,-0.730438728234107
"163",-3.3043852730099,-0.991012326341337,-0.524117745994005
"164",-0.790601031107404,-3.95391980717064,-0.640083261308544
"165",-3.78044199338251,-0.0871679643878411,-2.80240064451832
"166",-1.96206101732611,-0.4033759782891,-1.65354281037505
"167",-1.03541738878975,-1.67100555179852,-0.783369553736058
"168",-1.41009348739902,-1.81482242697782,-0.522539440882977
"169",-3.49569237330378,-0.238299383327782,-1.70536800527201
"170",-0.899214076915003,-2.46454328244374,-0.677149811708795
"171",-0.573061377015257,-2.48184714429382,-1.04237983580383
"172",-0.747632421110948,-2.73030671514908,-0.773675324861978
"173",-3.27930940594557,-0.40402341566677,-1.22173882207742
"174",-2.88103374937937,-0.151306461583365,-2.47291079605439
"175",-1.45631660232348,-3.28515505894916,-0.315434363697836
"176",-1.47981378725813,-1.52884940446869,-0.587823732267536
"177",-0.865674615676115,-1.98049414636207,-0.818185888494321
"178",-1.85676165545291,-0.761048833874475,-0.97644885798294
"179",-0.863085922649415,-3.19154433618435,-0.621694963806158
"180",-1.5917601828924,-0.667028617059058,-1.26159592217072
"181",-3.76346975182187,-0.135064425128872,-2.27169432202166
"182",-2.82600933240665,-0.11873182652791,-2.94304009538835
"183",-0.969085291663355,-2.02559190642762,-0.716099962718374
"184",-0.854069910196353,-2.58659691466429,-0.695058408241774
"185",-1.49674370403953,-0.705642263788305,-1.26460518782548
"186",-1.46211077242293,-0.611894664764139,-1.48752550217303
"187",-0.978193515083418,-1.68498827524073,-0.824250236467346
"188",-3.38404124505428,-0.206351031652996,-1.88031258079063
"189",-1.04753849946412,-0.65767031560259,-2.03146710616856
"190",-1.16115068395638,-1.82523470458835,-0.643034985653776
"191",-2.95224527796851,-0.526436440414793,-1.02981940777739
"192",-2.77706255403636,-0.213821959722469,-2.03801670865264
"193",-3.11164961625698,-0.440275410526891,-1.16599168166987
"194",-0.575565329136559,-2.31653701959854,-1.08175912529019
"195",-1.57051926697229,-3.36830185438923,-0.277580287688906
"196",-2.91320447069036,-0.609969938066326,-0.910479268398456
"197",-1.13653472920164,-1.23873788098859,-0.943350799297473
"198",-2.87434808236903,-0.158286108495505,-2.40859530195264
"199",-2.25918601402914,-0.715007743195312,-0.900475905752099
"200",-3.88608692045482,-0.559657316319167,-0.89631740457825
"201",-3.20240764541516,-0.316033828411858,-1.46836799433576
"202",-1.08097919184427,-1.39231958035155,-0.886152930362674
"203",-0.998631058922398,-1.31793740127845,-1.01079443777077
"204",-2.35424907256731,-0.261425346171405,-2.00187434857226
"205",-1.01178135204549,-2.77426089756387,-0.55506722803148
"206",-1.37780249416642,-1.19187121914819,-0.811445559419365
"207",-0.863247030468191,-3.00954785217665,-0.636963958053886
"208",-0.765677744610787,-3.99373354058723,-0.66058209341725
"209",-3.21520333041385,-0.311505597535176,-1.48056407891724
"210",-3.43355017999274,-0.457010594192801,-1.094956371205
"211",-0.794315926782823,-2.57675088378549,-0.750587451483057
"212",-1.01898935897063,-1.80362612404839,-0.745831201150831
"213",-0.735194374920268,-2.98649234161938,-0.75475964393949
"214",-4.30852117225696,-0.738898425779361,-0.675490406301917
"215",-0.74171473551048,-3.27174163093386,-0.722033983466837
"216",-0.861727844783671,-2.89679041343449,-0.649382309247712
"217",-3.16248494993818,-0.476146512666684,-1.08913606641641
"218",-1.60735500889931,-1.06090625768417,-0.790890093248888
"219",-1.0245175951789,-2.47805273203609,-0.584967527497481
"220",-2.59703082463276,-0.634966280248314,-0.927472503341056
"221",-0.773597238051624,-3.13916246590045,-0.702530175753927
"222",-0.70914518231287,-2.6154800451948,-0.83286295212116
"223",-3.53549348379087,-0.247842392625436,-1.65877162603094
"224",-3.72325595888046,-0.268582192158323,-1.55408730916091
"225",-4.07061842473624,-0.166094048686097,-1.99534604873287
"226",-2.37690586997031,-0.552230570248026,-1.10413260371688
"227",-2.23932018625323,-0.544298908998447,-1.16084738049219
"228",-3.94683129691832,-0.0826057299904183,-2.81390911751566
"229",-3.06830195337552,-0.589497227763553,-0.91905981796032
"230",-1.03566038762407,-2.95089934854819,-0.523040804120877
"231",-3.97236581385807,-0.226716073417049,-1.69268864021703
"232",-4.10865859671176,-0.386105855414821,-1.19114993924199
"233",-2.52422574014718,-0.120068727410075,-3.41063595904892
"234",-0.635094834284076,-2.89054522222796,-0.880516224427708
"235",-1.74760891031436,-1.15944269907941,-0.669139456893384
"236",-1.71506180365368,-0.226532268003091,-3.78302370639808
"237",-2.8217784987616,-0.340001697775552,-1.47520925991776
"238",-0.875806641833125,-2.82147164794816,-0.646347921075391
"239",-1.28647679167996,-1.58588848428892,-0.65586702401318
"240",-1.59137523202446,-1.95710654110481,-0.422985607550664
"241",-0.990227044096592,-3.37552718002682,-0.520358282629993
"242",-0.720781217338817,-2.83316589353521,-0.787894143847463
"243",-1.29524963659372,-2.73498227045071,-0.413584968515181
"244",-2.13011220265089,-0.419643087178735,-1.49657956470404
"245",-3.104807076345,-0.347295467097377,-1.39202952977128
"246",-1.0865739719032,-2.84305071900993,-0.503548919304207
"247",-3.4998219988671,-0.693492060146333,-0.755087158720512
"248",-3.30569490246864,-0.167199144212954,-2.1430617064638
"249",-1.44768410759288,-2.47317983558785,-0.38482529812448
"250",-3.32419075865381,-0.498523677786803,-1.03122020847878
"251",-0.726266588309547,-2.72276472421159,-0.797185011068793
"252",-3.548508636725,-0.44020229149193,-1.11679762915235
"253",-1.87465527053353,-1.11593145465102,-0.655885740970164
"254",-0.798338138549963,-1.80102951770041,-0.955044827119898
"255",-2.161689742776,-0.605746125129725,-1.08115816561323
"256",-1.05481564633924,-2.80061816854508,-0.525988513458425
"257",-1.06196879815932,-0.997066282178558,-1.25433551463266
"258",-2.34943845506934,-1.03833585367889,-0.596866750308896
"259",-2.34594991599352,-1.29852623945684,-0.459958149364086
"260",-1.82632701611143,-0.77185468538177,-0.975931846786621
"261",-1.34667256792769,-0.711817780088912,-1.38972267081324
"262",-1.46848374991557,-2.12628078920637,-0.430097723023341
"263",-2.62303952456488,-0.316676476292229,-1.61519615036814
"264",-0.8166914885774,-2.73897911162833,-0.706288228218831
"265",-2.37044795426116,-0.194694653407076,-2.48320577802467
"266",-3.66544879293892,-0.239734481854823,-1.67360016121788
"267",-1.07355238626798,-3.57367916445192,-0.461788877926353
"268",-2.25613511609796,-0.372723003549478,-1.57799052923947
"269",-2.47516814180502,-0.309783391344521,-1.7024016122419
"270",-2.56036125628715,-0.316296771855115,-1.64051554103764
"271",-0.882882326222838,-1.66259871108057,-0.924410101516034
"272",-1.14161564894471,-1.4550855095933,-0.804488055250398
"273",-3.02613134903564,-0.435556694095584,-1.18877998663654
"274",-0.803306436180713,-3.02441421982901,-0.686036548777986
"275",-3.34700372684304,-0.205876994240211,-1.89128916818641
"276",-1.01974217079626,-2.38061943899244,-0.60363777438244
"277",-3.05240477685426,-0.288676869999667,-1.5920865536936
"278",-1.99061142720903,-0.811616965038196,-0.869290738667766
"279",-0.493474587186209,-2.05604109266192,-1.34117191515981
"280",-0.975436047703701,-1.75611526308817,-0.797935478357461
"281",-1.05420963427331,-2.31797721981032,-0.592289341336335
"282",-3.54604122477169,-0.453978239619501,-1.09045107951696
"283",-1.35723050338498,-3.38762102116504,-0.344127631608826
"284",-1.69174830743319,-1.73646323787209,-0.446817684854947
"285",-4.45664962620124,-0.727293381659439,-0.682833088287879
"286",-0.947160113542089,-3.10545630276084,-0.566769989081858
"287",-1.79923275016219,-0.951965336047674,-0.801640278135412
"288",-1.77487789361504,-1.71991058688329,-0.4286103628179
"289",-2.3839186244879,-0.569813516807065,-1.07241697856848
"290",-2.37376144063007,-0.394239195053556,-1.45810206736713
"291",-1.37581104559971,-0.741236590706679,-1.3062229770329
"292",-1.12244531172535,-2.7118505973904,-0.497410512239734
"293",-0.999823063083897,-3.51692231698587,-0.506892056329155
"294",-3.75699396342831,-0.462386029196372,-1.05881390772922
"295",-3.67081801664825,-0.737780799533862,-0.700432737824056
"296",-2.48465504883153,-0.160873624042067,-2.72958997751937
"297",-1.4069243512894,-0.763313368099034,-1.24137972828856
"298",-1.02024489487032,-3.49394754484348,-0.495752051443887
"299",-0.925308298044755,-3.66517572436123,-0.548196739940964
"300",-0.879649663417461,-1.83966285488392,-0.852844753641875
